Year,Utility_Number,Utility_Name,Part,Service_Type,Data_type,State,Ownership,BA_Code,Revenues_Thousand_Dollars,Sales_Megawatthours,Customers_Count
2017,694,Anza Electric Coop Inc,A,Bundled,O,CA,Cooperative,WALC,"8,498.00","47,396","4,338"
2017,719,Town of Apex- (NC),A,Bundled,O,NC,Municipal,CPLE,"19,078.70","188,460","16,934"
2017,727,Appalachian Electric Coop,A,Bundled,O,TN,Cooperative,TVA,"66,123.00","573,078","39,763"
2017,733,Appalachian Power Co,A,Bundled,O,VA,Investor Owned,PJM,"668,736.00","5,845,299","451,183"
2017,733,Appalachian Power Co,A,Bundled,O,WV,Investor Owned,PJM,"574,030.00","4,855,573","357,387"
2017,733,Appalachian Power Co,C,Delivery,O,VA,Investor Owned,PJM,0,0,0
2017,750,Arab Electric Coop Inc,A,Bundled,O,AL,Cooperative,TVA,"19,778.00","179,106","12,510"
2017,803,Arizona Public Service Co,A,Bundled,O,AZ,Investor Owned,AZPS,"1,792,453.00","13,207,135","1,080,665"
2017,814,Entergy Arkansas Inc,A,Bundled,O,AR,Investor Owned,MISO,"761,278.70","7,298,398","591,111"
2017,814,Entergy Arkansas Inc,A,Bundled,O,TN,Investor Owned,MISO,1.8,18,2
2017,817,Arkansas Valley Elec Coop Corp,A,Bundled,O,AR,Cooperative,SWPP,"74,314.20","676,759","50,951"
2017,817,Arkansas Valley Elec Coop Corp,A,Bundled,O,OK,Cooperative,SWPP,"5,897.00","53,468","4,111"
2017,828,City of Arlington - (MN),A,Bundled,O,MN,Municipal,MISO,783.7,"8,148",972
2017,887,"Arrowhead Electric Coop, Inc",A,Bundled,O,MN,Cooperative,MISO,"6,338.60","42,863","3,803"
2017,907,City of Ashland - (OR),A,Bundled,O,OR,Municipal,PACW,"8,112.80","92,940","10,386"
2017,918,City of Aspen- (CO),A,Bundled,O,CO,Municipal,PSCO,"2,622.00","22,063","2,017"
2017,942,Atchison-Holt Electric Coop,A,Bundled,O,IA,Cooperative,AECI,"1,355.00","9,597","1,019"
2017,942,Atchison-Holt Electric Coop,A,Bundled,O,MO,Cooperative,AECI,"3,508.00","24,848","2,353"
2017,944,City of Athens - (AL),A,Bundled,O,AL,Municipal,TVA,"59,036.00","595,013","38,921"
2017,947,Athens Utility Board,A,Bundled,O,TN,Municipal,TVA,"15,008.00","146,564","10,903"
2017,963,Atlantic City Electric Co,A,Bundled,O,NJ,Investor Owned,PJM,"571,316.50","3,241,101","415,072"
2017,963,Atlantic City Electric Co,C,Delivery,O,NJ,Investor Owned,PJM,"47,519.90","611,602","70,918"
2017,965,Atlantic Municipal Utilities,A,Bundled,O,IA,Municipal,MISO,"3,385.20","39,357","3,825"
2017,970,Homefield Energy,B,Energy,O,IL,Retail Power Marketer,PJM,"67,843.30","1,004,373","101,713"
2017,970,Homefield Energy,B,Energy,O,IL,Retail Power Marketer,MISO,"261,702.30","4,463,171","465,863"
2017,993,Auburn Board of Public Works,A,Bundled,O,NE,Municipal,SWPP,"2,215.00","23,303","1,857"
2017,994,City of Auburn - (IN),A,Bundled,O,IN,Municipal,PJM,"5,699.60","61,201","6,436"
2017,998,City of Augusta - (KS),A,Bundled,O,KS,Municipal,SWPP,"4,061.50","36,003","3,895"
2017,1009,City of Austin - (MN),A,Bundled,O,MN,Municipal,MISO,"10,523.50","75,834","10,468"
2017,1015,Austin Energy,A,Bundled,O,TX,Municipal,ERCO,"461,460.30","4,314,170","424,554"
2017,1024,City of Ava - (MO),A,Bundled,O,MO,Municipal,AECI,829,"10,925","1,198"
2017,1036,Town of Ayden - (NC),A,Bundled,O,NC,Municipal,CPLE,"5,305.70","43,798","3,592"
2017,1050,City of Azusa,A,Bundled,O,CA,Municipal,CISO,"11,498.00","86,287","14,667"
2017,1062,BARC Electric Coop Inc,A,Bundled,O,VA,Cooperative,PJM,"15,561.80","121,043","11,944"
2017,1101,Bagley Public Utilities Comm,A,Bundled,O,MN,Municipal,MISO,697.2,"5,488",546
2017,1148,City of Baldwin City- (KS),A,Bundled,O,KS,Municipal,SWPP,"2,353.10","16,267","1,741"
2017,1149,Baldwin County El Member Corp,A,Bundled,O,AL,Cooperative,AEC,"107,591.00","884,595","67,787"
2017,1167,Baltimore Gas & Electric Co,A,Bundled,O,MD,Investor Owned,PJM,"1,262,877.30","8,944,070","872,518"
2017,1167,Baltimore Gas & Electric Co,C,Delivery,O,MD,Investor Owned,PJM,"165,359.50","3,149,792","282,879"
2017,1169,Bailey County Elec Coop Assn,A,Bundled,O,TX,Cooperative,SWPP,"2,856.10","24,276","3,395"
2017,1175,"Bandera Electric Coop, Inc",A,Bundled,O,TX,Cooperative,ERCO,"43,195.30","408,561","30,087"
2017,1176,City of Bandon - (OR),A,Bundled,O,OR,Municipal,BPAT,"3,034.00","35,667","2,970"
2017,1179,Emera Maine,A,Bundled,O,ME,Investor Owned,NBSO,"25,113.30","183,789","28,835"
2017,1179,Emera Maine,A,Bundled,O,ME,Investor Owned,ISNE,"107,149.90","568,684","95,627"
2017,1179,Emera Maine,C,Delivery,O,ME,Investor Owned,NBSO,11.2,169,53
2017,1179,Emera Maine,C,Delivery,O,ME,Investor Owned,ISNE,"5,570.40","50,268","8,070"
2017,1181,Village of Bangor - (WI),A,Bundled,O,WI,Municipal,MISO,"1,505.70","11,540","1,305"
2017,1192,City of Banning - (CA),A,Bundled,O,CA,Municipal,CISO,"14,902.30","73,845","10,985"
2017,1196,Village of Baraga - (MI),A,Bundled,O,MI,Municipal,MISO,379,"2,886",652
2017,1201,Barbourville Utility Comm,A,Bundled,O,KY,Municipal,LGEE,"4,026.30","38,879","3,430"
2017,1233,City of Barnesville - (MN),A,Bundled,O,MN,Municipal,MISO,"1,578.80","16,933","1,193"
2017,1251,Barron Electric Coop,A,Bundled,O,WI,Cooperative,MISO,"25,252.00","192,140","18,106"
2017,1273,"Bartlett Electric Coop, Inc",A,Bundled,O,TX,Cooperative,ERCO,"16,497.60","153,436","10,790"
2017,1276,"Barrow Utils & Elec Coop, Inc",A,Bundled,O,AK,Cooperative,NA,"1,486.00","11,243","1,513"
2017,1279,Barry Electric Coop,A,Bundled,O,MO,Cooperative,AECI,"12,318.50","105,857","8,433"
2017,1283,Bartholomew County Rural E M C,A,Bundled,O,IN,Cooperative,MISO,"19,025.00","148,983","10,918"
2017,1300,City of Bartow - (FL),A,Bundled,O,FL,Municipal,FPC,"17,568.00","135,411","10,533"
2017,1301,"Barton County Elec Coop, Inc",A,Bundled,O,MO,Cooperative,AECI,"10,346.00","77,955","5,906"
2017,1307,Basin Electric Power Coop,A,Bundled,O,ND,Cooperative,SWPP,.,.,.
2017,1307,Basin Electric Power Coop,A,Bundled,O,WY,Cooperative,WACM,.,.,.
2017,1325,City of Batavia - (IL),A,Bundled,O,IL,Municipal,PJM,"12,050.20","85,510","9,596"
2017,1366,City of Bay City - (MI),A,Bundled,O,MI,Municipal,MISO,"16,979.00","129,556","17,858"
2017,1367,"Bayfield Electric Coop, Inc",A,Bundled,O,MI,Cooperative,MISO,50,170,65
2017,1367,"Bayfield Electric Coop, Inc",A,Bundled,O,WI,Cooperative,MISO,"12,287.00","68,319","8,865"
2017,1417,"Beartooth Electric Coop, Inc",A,Bundled,O,MT,Cooperative,NWMT,"6,504.30","48,153","5,142"
2017,1417,"Beartooth Electric Coop, Inc",A,Bundled,O,WY,Cooperative,NWMT,595.1,"4,646",399
2017,1427,City of Beatrice - (NE),A,Bundled,O,NE,Municipal,SWPP,"6,660.30","65,812","5,761"
2017,1456,Town of Bedford - (VA),A,Bundled,O,VA,Municipal,PJM,"10,280.00","78,494","5,730"
2017,1458,"Beauregard Electric Coop, Inc",A,Bundled,O,LA,Cooperative,MISO,"61,806.00","585,358","38,958"
2017,1523,Town of Belmont - (MA),A,Bundled,O,MA,Municipal,ISNE,"14,274.00","67,886","10,594"
2017,1525,City of Beloit - (KS),A,Bundled,O,KS,Municipal,SWPP,"1,979.00","15,909","1,815"
2017,1529,"Beltrami Electric Coop, Inc",A,Bundled,O,MN,Cooperative,MISO,"35,802.00","287,164","19,469"
2017,1566,City of Bennettsville - (SC),A,Bundled,O,SC,Municipal,SC,"5,720.00","44,211","4,013"
2017,1573,City of Benson - (MN),A,Bundled,O,MN,Municipal,MISO,"1,315.70","14,463","1,519"
2017,1578,Benton County,A,Bundled,O,TN,Municipal,TVA,"13,386.00","104,219","8,505"
2017,1579,PUD No 1 of Benton County,A,Bundled,O,WA,Political Subdivision,BPAT,"63,129.00","760,746","45,813"
2017,1581,City of Benton - (AR),A,Bundled,O,AR,Municipal,MISO,"12,873.50","138,216","13,252"
2017,1582,City of Benton - (KY),A,Bundled,O,KY,Municipal,TVA,"2,739.00","22,544","1,820"
2017,1586,City of Bentonville - (AR),A,Bundled,O,AR,Municipal,SWPP,"24,922.00","218,437","19,416"
2017,1591,"Big Country Electric Coop, Inc",A,Bundled,O,TX,Cooperative,ERCO,"10,072.00","76,818","8,663"
2017,1601,City of Beresford,A,Bundled,O,SD,Municipal,SWPP,"1,283.00","9,279",929
2017,1611,"Linde Energy Services, Inc.",B,Energy,O,DE,Retail Power Marketer,PJM,0,0,0
2017,1611,"Linde Energy Services, Inc.",B,Energy,O,IL,Retail Power Marketer,MISO,0,0,0
2017,1611,"Linde Energy Services, Inc.",B,Energy,O,MA,Retail Power Marketer,ISNE,0,0,0
2017,1611,"Linde Energy Services, Inc.",B,Energy,O,ME,Retail Power Marketer,ISNE,0,0,0
2017,1611,"Linde Energy Services, Inc.",B,Energy,O,NJ,Retail Power Marketer,PJM,0,0,0
2017,1611,"Linde Energy Services, Inc.",B,Energy,O,NY,Retail Power Marketer,NYIS,0,0,0
2017,1611,"Linde Energy Services, Inc.",B,Energy,O,OH,Retail Power Marketer,PJM,0,0,0
2017,1611,"Linde Energy Services, Inc.",B,Energy,O,PA,Retail Power Marketer,PJM,0,0,0
2017,1613,Berkeley Electric Coop Inc,A,Bundled,O,SC,Cooperative,SC,"164,917.00","1,251,505","85,472"
2017,1625,Benton Rural Electric Assn,A,Bundled,O,WA,Cooperative,BPAT,"19,626.00","228,300","11,524"
2017,1640,City of Bessemer Utilities,A,Bundled,O,AL,Municipal,TVA,"11,850.00","108,455","9,385"
2017,1675,Big Horn Rural Electric Co,A,Bundled,O,MT,Cooperative,WACM,50,291,41
2017,1675,Big Horn Rural Electric Co,A,Bundled,O,WY,Cooperative,WACM,"4,338.00","29,059","2,975"
2017,1683,"Big Horn County Elec Coop, Inc",A,Bundled,O,MT,Cooperative,BPAT,"4,581.00","39,206","3,087"
2017,1683,"Big Horn County Elec Coop, Inc",A,Bundled,O,WY,Cooperative,BPAT,416,"3,574",270
2017,1708,Big Sandy Rural Elec Coop Corp,A,Bundled,O,KY,Cooperative,PJM,"17,073.00","143,088","11,848"
2017,1723,"Big Bend Electric Coop, Inc",A,Bundled,O,WA,Cooperative,BPAT,"8,325.00","113,164","4,910"
2017,1736,Blachly-Lane County Coop El Assn,A,Bundled,O,OR,Cooperative,BPAT,"6,698.00","54,508","3,239"
2017,1738,Bonneville Power Administration,A,Bundled,O,OR,Federal,BPAT,0,0,0
2017,1738,Bonneville Power Administration,A,Bundled,O,WA,Federal,BPAT,0,0,0
2017,1738,Bonneville Power Administration,C,Delivery,O,WA,Federal,BPAT,0,0,0
2017,1763,"Black River Electric Coop, Inc - (SC)",A,Bundled,O,SC,Cooperative,SC,"52,048.50","437,750","28,085"
2017,1764,Black Diamond Power Co,A,Bundled,O,WV,Investor Owned,PJM,"4,276.60","34,680","3,457"
2017,1769,"Black Hills Electric Coop, Inc",A,Bundled,O,SD,Cooperative,SWPP,"15,795.10","108,911","8,572"
2017,1775,Black River Electric Coop - (MO),A,Bundled,O,MO,Cooperative,AECI,"28,804.00","279,527","20,494"
2017,1776,City of Black River Falls,A,Bundled,O,WI,Municipal,MISO,"2,350.20","18,087","2,215"
2017,1780,Black Warrior Elec Member Corp,A,Bundled,O,AL,Cooperative,SOCO,"28,104.60","252,569","20,484"
2017,1818,City of Blaine - (WA),A,Bundled,O,WA,Municipal,PSEI,"1,947.00","26,619","2,771"
2017,1857,Block Island Power Co,A,Bundled,O,RI,Investor Owned,ISNE,"1,489.10","4,075","1,336"
2017,1869,City of Bloomfield - (IA),A,Bundled,O,IA,Municipal,AECI,.,.,.
2017,1883,Blue Earth Light & Water,A,Bundled,O,MN,Municipal,MISO,"1,548.00","13,505","1,912"
2017,1884,BENCO Electric Cooperative,A,Bundled,O,MN,Cooperative,MISO,"28,671.60","213,028","16,942"
2017,1886,Blue Grass Energy Coop Corp,A,Bundled,O,KY,Cooperative,PJM,"82,206.00","765,413","55,117"
2017,1889,Blue Ridge Elec Member Corp - (NC),A,Bundled,O,NC,Cooperative,DUK,"87,260.00","682,580","67,829"
2017,1890,Blue Ridge Electric Coop Inc - (SC),A,Bundled,O,SC,Cooperative,DUK,"113,200.80","719,403","62,786"
2017,1891,Blue Ridge Mountain EMC - (GA),A,Bundled,O,GA,Cooperative,TVA,"34,728.00","267,359","26,940"
2017,1891,Blue Ridge Mountain EMC - (GA),A,Bundled,O,NC,Cooperative,TVA,"18,344.00","142,069","13,845"
2017,1892,"Bluebonnet Electric Coop, Inc",A,Bundled,O,TX,Cooperative,ERCO,"127,470.90","1,152,620","80,588"
2017,1896,City of Bluffton - (IN),A,Bundled,O,IN,Municipal,PJM,"4,152.00","43,663","4,882"
2017,1898,"Bon Homme Yankton El Assn, Inc",A,Bundled,O,SD,Cooperative,SWPP,"6,356.70","55,267","3,253"
2017,1913,City of Boerne,A,Bundled,O,TX,Municipal,ERCO,"6,215.00","56,123","4,113"
2017,1936,Bolivar Energy Authority,A,Bundled,O,TN,Municipal,TVA,"14,830.00","119,997","8,714"
2017,1997,City of Boscobel - (WI),A,Bundled,O,WI,Municipal,MISO,"1,231.70","11,318","1,437"
2017,2001,Boone Electric Coop,A,Bundled,O,MO,Cooperative,AECI,"43,829.00","392,229","31,027"
2017,2008,City of Boulder City - (NV),A,Bundled,O,NV,Municipal,WALC,"9,930.80","98,270","6,960"
2017,2010,City of Bountiful,A,Bundled,O,UT,Municipal,PACE,"15,783.00","155,694","15,511"
2017,2049,"Bowie-Cass Electric Coop, Inc",A,Bundled,O,TX,Cooperative,SWPP,"55,394.60","438,418","33,168"
2017,2054,City of Bowling Green - (OH),A,Bundled,O,OH,Municipal,PJM,"13,012.00","95,049","12,776"
2017,2056,City of Bowling Green - (KY),A,Bundled,O,KY,Municipal,TVA,"28,038.00","265,606","24,848"
2017,2089,Bozrah Light & Power Company,A,Bundled,O,CT,Municipal,ISNE,"3,736.40","22,146","2,441"
2017,2138,Brainerd Public Utilities,A,Bundled,O,MN,Municipal,MISO,"5,694.00","49,948","6,686"
2017,2144,Town of Braintree - (MA),A,Bundled,O,MA,Municipal,ISNE,"16,048.00","113,659","13,902"
2017,2182,City of Breckenridge- (MN),A,Bundled,O,MN,Municipal,MISO,"1,451.00","18,188","1,535"
2017,2192,Bremen Electric Light & Power Co,A,Bundled,O,IN,Municipal,MISO,"1,534.50","14,305","1,906"
2017,2194,City of Brenham - (TX),A,Bundled,O,TX,Municipal,ERCO,"7,174.30","75,566","5,758"
2017,2206,City of Brewster - (MN),A,Bundled,O,MN,Municipal,MISO,220,"2,058",219
2017,2212,"Broad River Electric Coop, Inc",A,Bundled,O,NC,Cooperative,DUK,780.9,"5,335",411
2017,2212,"Broad River Electric Coop, Inc",A,Bundled,O,SC,Cooperative,DUK,"37,267.00","253,436","19,975"
2017,2215,"Bridger Valley Elec Assn, Inc",A,Bundled,O,UT,Cooperative,WACM,"1,295.20","7,632","1,776"
2017,2215,"Bridger Valley Elec Assn, Inc",A,Bundled,O,WY,Cooperative,WACM,"4,182.80","38,302","3,621"
2017,2220,Brigham City Corporation,A,Bundled,O,UT,Municipal,PACE,"5,882.00","52,925","6,873"
2017,2247,City of Bristol - (TN),A,Bundled,O,TN,Municipal,TVA,"41,508.00","423,553","28,893"
2017,2248,Bristol Virginia Utilities,A,Bundled,O,VA,Municipal,TVA,"20,906.00","184,316","13,628"
2017,2273,Brodhead Water & Lighting Comm,A,Bundled,O,WI,Municipal,MISO,"1,519.20","12,106","1,493"
2017,2277,City of Broken Bow - (NE),A,Bundled,O,NE,Municipal,SWPP,"2,434.30","21,463","2,172"
2017,2285,City of Brookings - (SD),A,Bundled,O,SD,Municipal,WACM,"9,679.00","94,138","9,399"
2017,2316,Brown County Rural Elec Assn,A,Bundled,O,MN,Cooperative,MISO,"7,898.50","65,007","3,693"
2017,2354,Brown-Atchison E C A Inc,A,Bundled,O,KS,Cooperative,SWPP,"4,185.70","29,418","2,812"
2017,2394,Burke-Divide Electric Coop Inc,A,Bundled,O,ND,Cooperative,SWPP,"3,300.00","40,249","2,165"
2017,2409,Brownsville Public Utilities Board,A,Bundled,O,TX,Municipal,ERCO,"59,392.00","576,488","43,306"
2017,2411,City of Brownsville,A,Bundled,O,TN,Municipal,TVA,"5,183.00","52,821","4,187"
2017,2439,City of Bryan - (OH),A,Bundled,O,OH,Municipal,PJM,"5,216.90","43,691","5,065"
2017,2442,City of Bryan - (TX),A,Bundled,O,TX,Municipal,ERCO,"69,187.00","655,803","47,685"
2017,2481,Cargill Power Markets LLC,B,Energy,O,WA,Wholesale Power Marketer,PSEI,.,.,.
2017,2485,City of Buffalo - (MN),A,Bundled,O,MN,Municipal,MISO,"5,350.20","40,760","5,129"
2017,2487,City of Buford,A,Bundled,O,GA,Municipal,SOCO,"3,531.40","30,275","2,528"
2017,2502,"Buckeye Rural Elec Coop, Inc",A,Bundled,O,OH,Cooperative,PJM,"33,921.10","214,581","17,865"
2017,2507,City of Burbank Water and Power,A,Bundled,O,CA,Municipal,LDWP,"44,978.00","272,378","46,215"
2017,2545,City of Burley - (ID),A,Bundled,O,ID,Municipal,BPAT,"3,727.00","46,865","3,943"
2017,2548,City of Burlington Electric - (VT),A,Bundled,O,VT,Municipal,ISNE,"12,645.30","79,794","16,957"
2017,2551,City of Burlington - (KS),A,Bundled,O,KS,Municipal,SWPP,"1,581.30","12,604","1,290"
2017,2599,Burt County Public Power Dist,A,Bundled,O,NE,Political Subdivision,SWPP,"7,806.00","58,593","3,369"
2017,2641,"Butler Rural El Coop Assn, Inc - (KS)",A,Bundled,O,KS,Cooperative,SWPP,"13,639.00","93,464","6,662"
2017,2643,Butler Public Power District - (NE),A,Bundled,O,NE,Political Subdivision,SWPP,"7,222.00","63,722","4,620"
2017,2650,Borough of Butler - (NJ),A,Bundled,O,NJ,Municipal,PJM,"10,734.50","97,201","10,216"
2017,2651,Butler Rural Electric Coop Inc - (OH),A,Bundled,O,OH,Cooperative,PJM,"27,515.00","172,727","10,953"
2017,2652,Butler County Rural Elec Coop - (IA),A,Bundled,O,IA,Cooperative,SWPP,"12,277.70","91,469","4,843"
2017,2655,"Butte Electric Coop, Inc",A,Bundled,O,SD,Cooperative,WACM,"8,619.30","60,616","5,082"
2017,2678,C & L Electric Coop Corp,A,Bundled,O,AR,Cooperative,MISO,"27,561.00","236,817","19,697"
2017,2773,City of Cairo - (GA),A,Bundled,O,GA,Municipal,SOCO,"5,622.30","44,302","3,762"
2017,2774,CMS Electric Coop Inc,A,Bundled,O,KS,Cooperative,SWPP,"4,000.80","25,837","3,147"
2017,2812,City of Calhoun - (GA),A,Bundled,O,GA,Municipal,SOCO,"4,963.30","44,374","4,168"
2017,2830,Calpine Power America LLC,B,Energy,O,CA,Retail Power Marketer,CISO,.,.,.
2017,2830,Calpine Power America LLC,B,Energy,O,ME,Retail Power Marketer,ISNE,.,.,.
2017,2830,Calpine Power America LLC,D,Bundled,O,TX,Retail Power Marketer,ERCO,.,.,.
2017,2849,Central Electric Power Assn - (MS),A,Bundled,O,MS,Cooperative,TVA,"47,087.00","425,779","29,605"
2017,2888,City of Cambridge - (NE),A,Bundled,O,NE,Municipal,SWPP,648,"5,686",486
2017,2890,City of Camden,A,Bundled,O,SC,Municipal,CPLE,"12,861.00","103,071","9,542"
2017,2900,City of Cameron,A,Bundled,O,MO,Municipal,AECI,"3,266.00","29,291","2,866"
2017,2903,Canoochee Electric Member Corp,A,Bundled,O,GA,Cooperative,SOCO,"35,940.80","282,349","20,636"
2017,2910,City of Camilla,A,Bundled,O,GA,Municipal,SOCO,"2,946.60","23,789","1,973"
2017,2911,"Canadian Valley Elec Coop, Inc",A,Bundled,O,OK,Cooperative,SWPP,"33,217.10","320,097","22,188"
2017,2955,Canby Utility Board,A,Bundled,O,OR,Municipal,PGE,"6,423.60","81,884","6,524"
2017,2960,"Caney Fork Electric Coop, Inc",A,Bundled,O,TN,Cooperative,TVA,"40,546.00","366,460","27,174"
2017,2961,"Caney Valley El Coop Assn, Inc",A,Bundled,O,KS,Cooperative,SWPP,"4,623.20","29,810","3,577"
2017,2974,Canton Municipal Utilities,A,Bundled,O,MS,Municipal,MISO,"4,695.00","47,935","3,876"
2017,2982,Cape Hatteras Elec Member Corp,A,Bundled,O,NC,Cooperative,PJM,"12,101.00","90,942","6,674"
2017,2985,"Capital Electric Coop, Inc",A,Bundled,O,ND,Cooperative,SWPP,"22,452.00","213,415","17,611"
2017,2986,"Cam Wal Electric Coop, Inc",A,Bundled,O,SD,Cooperative,SWPP,"4,493.10","34,671","2,149"
2017,2998,"Carbon Power & Light, Inc",A,Bundled,O,WY,Cooperative,WACM,"5,996.50","38,387","4,988"
2017,3046,Duke Energy Progress - (NC),A,Bundled,O,NC,Investor Owned,CPLE,"1,588,079.70","15,318,245","1,183,832"
