Year,Utility_Number,Utility_Name,Part,Service_Type,Data_type,State,Ownership,BA_Code,Revenues_Thousand_Dollars,Sales_Megawatthours,Customers_Count
2020,55,City of Aberdeen - (MS),A,Bundled,O,MS,Municipal,TVA,3740,33274,2629
2020,84,A & N Electric Coop,A,Bundled,O,MD,Cooperative,PJM,264,2078,269
2020,84,A & N Electric Coop,A,Bundled,O,VA,Cooperative,PJM,42165,348316,31765
2020,108,Adams-Columbia Electric Coop,A,Bundled,O,WI,Cooperative,MISO,43697,274080,34633
2020,113,"Agway Energy Services, LLC",B,Energy,O,MD,Retail Power Marketer,PJM,7.9,85,9
2020,113,"Agway Energy Services, LLC",B,Energy,O,NY,Retail Power Marketer,NYIS,12866.5,175490,22040
2020,113,"Agway Energy Services, LLC",B,Energy,O,PA,Retail Power Marketer,PJM,1766.7,19522,1951
2020,155,Agralite Electric Coop,A,Bundled,O,MN,Cooperative,MISO,10134,82048,4391
2020,162,Aiken Electric Coop Inc,A,Bundled,O,SC,Cooperative,SC,83563.1,609748,46101
2020,176,Ajo Improvement Co,A,Bundled,O,AZ,Investor Owned,AZPS,539.1,5742,823
2020,195,Alabama Power Co,A,Bundled,O,AL,Investor Owned,SOCO,2379707.4,17620060,1295794
2020,207,Alameda Municipal Power,A,Bundled,O,CA,Municipal,CISO,27678.8,138618,32052
2020,213,Alaska Electric Light&Power Co,A,Bundled,O,AK,Investor Owned,NA,19656,157074,14901
2020,219,Alaska Power and Telephone Co,A,Bundled,O,AK,Investor Owned,NA,7686,26787,5615
2020,221,"Alaska Village Elec Coop, Inc",A,Bundled,O,AK,Cooperative,NA,21964.5,43904,7922
2020,230,Albany Utility Board,A,Bundled,O,GA,Municipal,SOCO,39715,342013,31473
2020,232,City of Albemarle - (NC),A,Bundled,O,NC,Municipal,DUK,15609.8,123749,10064
2020,240,Albemarle Electric Member Corp,A,Bundled,O,NC,Cooperative,PJM,24077,175123,12140
2020,241,Albertville Municipal Utilities Board,A,Bundled,O,AL,Municipal,TVA,11171,116060,8147
2020,261,AGC Division of APG Inc,A,Bundled,O,IN,Investor Owned,MISO,.,.,.
2020,276,Alcorn County Elec Power Assn,A,Bundled,O,MS,Cooperative,TVA,23660,208352,14808
2020,295,City of Alexandria - (MN),A,Bundled,O,MN,Municipal,MISO,8337.6,80191,8360
2020,296,"Alfalfa Electric Coop, Inc",A,Bundled,O,KS,Cooperative,SWPP,365,3738,214
2020,296,"Alfalfa Electric Coop, Inc",A,Bundled,O,OK,Cooperative,SWPP,4738,49178,2690
2020,298,City of Alexandria - (LA),A,Bundled,O,LA,Municipal,MISO,26365,279970,20058
2020,305,Alger-Delta Coop Electric Assn,A,Bundled,O,MI,Cooperative,MISO,10634.3,52294,9661
2020,307,Algoma Utility Comm,A,Bundled,O,WI,Municipal,MISO,1424.1,11514,1670
2020,392,Alpena Power Co,A,Bundled,O,MI,Investor Owned,MISO,12578.1,89297,13711
2020,407,Altamaha Electric Member Corp,A,Bundled,O,GA,Cooperative,SOCO,31586,228375,18827
2020,471,Amana Society Service Co,A,Bundled,O,IA,Investor Owned,MISO,951,7195,710
2020,540,BP Energy Company,B,Energy,O,WA,Retail Power Marketer,PSEI,0,0,0
2020,540,BP Energy Company,D,Bundled,O,TX,Retail Power Marketer,ERCO,0,0,0
2020,554,City of Ames - (IA),A,Bundled,O,IA,Municipal,MISO,20123,173423,24342
2020,562,Amicalola Electric Member Corp,A,Bundled,O,GA,Cooperative,SOCO,72888.5,641083,45653
2020,571,City of Amory,A,Bundled,O,MS,Municipal,TVA,3905,37199,2861
2020,577,City of Alcoa Utilities,A,Bundled,O,TN,Municipal,TVA,41001,383123,26302
2020,590,City of Anaheim - (CA),A,Bundled,O,CA,Municipal,CISO,95299,554067,103366
2020,599,Anchorage Municipal Light and Power,A,Bundled,O,AK,Municipal,AMPL,23036.6,108035,24881
2020,604,City of Andalusia,A,Bundled,O,AL,Municipal,AEC,5466,41548,3677
2020,636,City of Anderson - (IN),A,Bundled,O,IN,Municipal,PJM,35346.4,305650,29496
2020,689,Connexus Energy,A,Bundled,O,MN,Cooperative,MISO,168327.1,1241525,125058
2020,690,City of Bardstown - (KY),A,Bundled,O,KY,Municipal,LGEE,3645,42777,3435
2020,691,City of Anoka,A,Bundled,O,MN,Municipal,MISO,10411,76899,10941
2020,719,Town of Apex- (NC),A,Bundled,O,NC,Municipal,CPLE,23718.5,231474,23377
2020,727,Appalachian Electric Coop,A,Bundled,O,TN,Cooperative,TVA,68036,598545,40865
2020,733,Appalachian Power Co,A,Bundled,O,VA,Investor Owned,PJM,651825,6027445,456500
2020,733,Appalachian Power Co,A,Bundled,O,WV,Investor Owned,PJM,621183,4887948,354340
2020,733,Appalachian Power Co,C,Delivery,O,VA,Investor Owned,PJM,0,0,0
2020,750,Arab Electric Coop Inc,A,Bundled,O,AL,Cooperative,TVA,20347,187704,13090
2020,796,Arizona Electric Pwr Coop Inc,B,Energy,O,CA,Cooperative,CISO,.,.,.
2020,803,Arizona Public Service Co,A,Bundled,O,AZ,Investor Owned,AZPS,1953176.3,14747876,1150194
2020,814,Entergy Arkansas LLC,A,Bundled,O,AR,Investor Owned,MISO,838064.7,7583717,598506
2020,814,Entergy Arkansas LLC,A,Bundled,O,TN,Investor Owned,MISO,1.7,16,1
2020,817,Arkansas Valley Elec Coop Corp,A,Bundled,O,AR,Cooperative,SWPP,75304.7,703739,51735
2020,817,Arkansas Valley Elec Coop Corp,A,Bundled,O,OK,Cooperative,SWPP,6117.3,55994,4295
2020,944,City of Athens - (AL),A,Bundled,O,AL,Municipal,TVA,65305,658618,42991
2020,947,Athens Utility Board,A,Bundled,O,TN,Municipal,TVA,15348,151539,11144
2020,963,Atlantic City Electric Co,A,Bundled,O,NJ,Investor Owned,PJM,653658.9,3596852,444924
2020,963,Atlantic City Electric Co,C,Delivery,O,NJ,Investor Owned,PJM,39417.1,432583,51598
2020,970,Homefield Energy,B,Energy,O,IL,Retail Power Marketer,PJM,0,0,0
2020,970,Homefield Energy,B,Energy,O,IL,Retail Power Marketer,MISO,228621.1,4215830,401790
2020,994,City of Auburn - (IN),A,Bundled,O,IN,Municipal,PJM,6299.2,66161,6620
2020,1009,City of Austin - (MN),A,Bundled,O,MN,Municipal,MISO,10956,79707,10633
2020,1015,Austin Energy,A,Bundled,O,TX,Municipal,ERCO,493052.4,4669760,457272
2020,1050,City of Azusa,A,Bundled,O,CA,Municipal,CISO,12332,87879,14904
2020,1149,Baldwin County El Member Corp,A,Bundled,O,AL,Cooperative,AEC,113394,975575,73397
2020,1167,Baltimore Gas & Electric Co,A,Bundled,O,MD,Investor Owned,PJM,1185560.2,9787118,916333
2020,1167,Baltimore Gas & Electric Co,C,Delivery,O,MD,Investor Owned,PJM,151236.5,2957731,268986
2020,1169,Bailey County Elec Coop Assn,A,Bundled,O,TX,Cooperative,SWPP,3166.5,26860,3355
2020,1175,"Bandera Electric Coop, Inc",A,Bundled,O,TX,Cooperative,ERCO,50674.2,462288,32403
2020,1179,Versant Power,A,Bundled,O,ME,Investor Owned,NBSO,28036.6,190642,28748
2020,1179,Versant Power,A,Bundled,O,ME,Investor Owned,ISNE,107726.6,586724,98080
2020,1179,Versant Power,C,Delivery,O,ME,Investor Owned,NBSO,4.4,57,14
2020,1179,Versant Power,C,Delivery,O,ME,Investor Owned,ISNE,5227.1,52270,7681
2020,1196,Village of Baraga - (MI),A,Bundled,O,MI,Municipal,MISO,382.9,2901,516
2020,1251,Barron Electric Coop,A,Bundled,O,WI,Cooperative,MISO,26945,200616,18600
2020,1273,"Bartlett Electric Coop, Inc",A,Bundled,O,TX,Cooperative,ERCO,17665.4,161876,9035
2020,1283,Bartholomew County Rural E M C,A,Bundled,O,IN,Cooperative,MISO,21496.3,154488,11053
2020,1300,City of Bartow - (FL),A,Bundled,O,FL,Municipal,FPC,14649,150108,10733
2020,1307,Basin Electric Power Coop,A,Bundled,O,ND,Cooperative,SWPP,.,.,.
2020,1325,City of Batavia - (IL),A,Bundled,O,IL,Municipal,PJM,12612,89816,9763
2020,1366,City of Bay City - (MI),A,Bundled,O,MI,Municipal,MISO,18109,133171,17802
2020,1456,Town of Bedford - (VA),A,Bundled,O,VA,Municipal,PJM,10070,79690,5821
2020,1458,"Beauregard Electric Coop, Inc",A,Bundled,O,LA,Cooperative,MISO,60908,564311,39198
2020,1529,"Beltrami Electric Coop, Inc",A,Bundled,O,MN,Cooperative,MISO,40024.3,287061,19938
2020,1578,Benton County,A,Bundled,O,TN,Municipal,TVA,13688,107145,8483
2020,1579,PUD No 1 of Benton County,A,Bundled,O,WA,Political Subdivision,BPAT,62192,705332,47856
2020,1581,City of Benton - (AR),A,Bundled,O,AR,Municipal,MISO,15094.3,146750,12387
2020,1582,City of Benton - (KY),A,Bundled,O,KY,Municipal,TVA,2830,23356,1852
2020,1586,City of Bentonville - (AR),A,Bundled,O,AR,Municipal,SWPP,30279,258259,22451
2020,1591,"Big Country Electric Coop, Inc",A,Bundled,O,TX,Cooperative,ERCO,11136,87064,8995
2020,1611,"Messer Energy Services, Inc.",B,Energy,O,DE,Retail Power Marketer,PJM,0,0,0
2020,1611,"Messer Energy Services, Inc.",B,Energy,O,IL,Retail Power Marketer,MISO,0,0,0
2020,1611,"Messer Energy Services, Inc.",B,Energy,O,MA,Retail Power Marketer,ISNE,0,0,0
2020,1611,"Messer Energy Services, Inc.",B,Energy,O,ME,Retail Power Marketer,ISNE,0,0,0
2020,1611,"Messer Energy Services, Inc.",B,Energy,O,NY,Retail Power Marketer,NYIS,0,0,0
2020,1611,"Messer Energy Services, Inc.",B,Energy,O,OH,Retail Power Marketer,PJM,0,0,0
2020,1611,"Messer Energy Services, Inc.",B,Energy,O,PA,Retail Power Marketer,PJM,0,0,0
2020,1613,Berkeley Electric Coop Inc,A,Bundled,O,SC,Cooperative,SC,185821,1390070,95905
2020,1625,Benton Rural Electric Assn,A,Bundled,O,WA,Cooperative,BPAT,18254,209997,11948
2020,1640,City of Bessemer Utilities,A,Bundled,O,AL,Municipal,TVA,12008,111751,9463
2020,1708,Big Sandy Rural Elec Coop Corp,A,Bundled,O,KY,Cooperative,PJM,17877,160222,11738
2020,1723,"Big Bend Electric Coop, Inc",A,Bundled,O,WA,Cooperative,BPAT,8918.2,106877,5186
2020,1738,Bonneville Power Administration,A,Bundled,O,OR,Federal,BPAT,.,.,.
2020,1738,Bonneville Power Administration,A,Bundled,O,WA,Federal,BPAT,.,.,.
2020,1763,"Black River Electric Coop, Inc - (SC)",A,Bundled,O,SC,Cooperative,SC,53482.9,444912,29065
2020,1764,Black Diamond Power Co,A,Bundled,O,WV,Investor Owned,PJM,4600,34636,3873
2020,1769,"Black Hills Electric Coop, Inc",A,Bundled,O,SD,Cooperative,SWPP,16341.8,115004,8436
2020,1775,Black River Electric Coop - (MO),A,Bundled,O,MO,Cooperative,AECI,30474,294426,20937
2020,1776,City of Black River Falls,A,Bundled,O,WI,Municipal,MISO,2361,19343,2219
2020,1780,Black Warrior Elec Member Corp,A,Bundled,O,AL,Cooperative,SOCO,28937.7,260485,20144
2020,1857,Block Island Utility District,A,Bundled,O,RI,Political Subdivision,ISNE,2358,5724,1440
2020,1884,BENCO Electric Cooperative,A,Bundled,O,MN,Cooperative,MISO,30536.6,219979,17454
2020,1886,Blue Grass Energy Coop Corp,A,Bundled,O,KY,Cooperative,PJM,83973,826870,56881
2020,1889,Blue Ridge Elec Member Corp - (NC),A,Bundled,O,NC,Cooperative,DUK,94635,735855,69179
2020,1890,Blue Ridge Electric Coop Inc - (SC),A,Bundled,O,SC,Cooperative,DUK,115116.9,754062,62285
2020,1891,Blue Ridge Mountain EMC - (GA),A,Bundled,O,GA,Cooperative,TVA,38222,303511,28768
2020,1891,Blue Ridge Mountain EMC - (GA),A,Bundled,O,NC,Cooperative,TVA,19780,157684,14691
2020,1892,"Bluebonnet Electric Coop, Inc",A,Bundled,O,TX,Cooperative,ERCO,140808.4,1346930,91614
2020,1896,City of Bluffton - (IN),A,Bundled,O,IN,Municipal,PJM,4650,50109,4910
2020,1936,Bolivar Energy Authority,A,Bundled,O,TN,Municipal,TVA,14627,122248,8868
2020,1997,City of Boscobel - (WI),A,Bundled,O,WI,Municipal,MISO,1221.3,11891,1454
2020,2001,Boone Electric Coop,A,Bundled,O,MO,Cooperative,AECI,49019,420517,32128
2020,2008,City of Boulder City - (NV),A,Bundled,O,NV,Municipal,WALC,10373,100592,7049
2020,2010,City of Bountiful,A,Bundled,O,UT,Municipal,PACE,16649,157153,15517
2020,2049,"Bowie-Cass Electric Coop, Inc",A,Bundled,O,TX,Cooperative,SWPP,54678.8,464596,33625
2020,2054,City of Bowling Green - (OH),A,Bundled,O,OH,Municipal,PJM,14707,99670,12866
2020,2056,City of Bowling Green - (KY),A,Bundled,O,KY,Municipal,TVA,28350,272137,25812
2020,2089,Bozrah Light & Power Company,A,Bundled,O,CT,Municipal,ISNE,4380.5,23244,2416
2020,2144,Town of Braintree - (MA),A,Bundled,O,MA,Municipal,ISNE,17086,119809,14013
2020,2194,City of Brenham - (TX),A,Bundled,O,TX,Municipal,ERCO,6929,79086,5873
2020,2212,"Broad River Electric Coop, Inc",A,Bundled,O,NC,Cooperative,DUK,778,5581,437
2020,2212,"Broad River Electric Coop, Inc",A,Bundled,O,SC,Cooperative,DUK,38819.7,266694,21038
2020,2247,City of Bristol - (TN),A,Bundled,O,TN,Municipal,TVA,41876,437053,29074
2020,2248,Bristol Virginia Utilities,A,Bundled,O,VA,Municipal,TVA,19134,190819,13589
2020,2273,Brodhead Water & Lighting Comm,A,Bundled,O,WI,Municipal,MISO,1555.7,13077,1537
2020,2285,City of Brookings - (SD),A,Bundled,O,SD,Municipal,WACM,11102,102564,9760
2020,2394,Burke-Divide Electric Coop Inc,A,Bundled,O,ND,Cooperative,SWPP,3447,42558,2197
2020,2409,Brownsville Public Utilities Board,A,Bundled,O,TX,Municipal,ERCO,62698,571035,45827
2020,2411,City of Brownsville,A,Bundled,O,TN,Municipal,TVA,4977,50513,4203
2020,2442,City of Bryan - (TX),A,Bundled,O,TX,Municipal,ERCO,70091.3,706632,53200
2020,2487,City of Buford,A,Bundled,O,GA,Municipal,SOCO,3984.2,34134,2790
2020,2502,"Buckeye Rural Elec Coop, Inc",A,Bundled,O,OH,Cooperative,PJM,36002.3,220349,17732
2020,2507,City of Burbank Water and Power,A,Bundled,O,CA,Municipal,LDWP,43495.1,274690,46098
2020,2548,City of Burlington Electric - (VT),A,Bundled,O,VT,Municipal,ISNE,13936.3,89033,17348
2020,2651,Butler Rural Electric Coop Inc - (OH),A,Bundled,O,OH,Cooperative,PJM,29459,181473,11074
2020,2652,Butler County Rural Elec Coop - (IA),A,Bundled,O,IA,Cooperative,SWPP,11083.4,80369,3859
2020,2678,C & L Electric Coop Corp,A,Bundled,O,AR,Cooperative,MISO,27118,242055,20009
2020,2774,CMS Electric Coop Inc,A,Bundled,O,KS,Cooperative,SWPP,4137,26515,3153
2020,2812,City of Calhoun - (GA),A,Bundled,O,GA,Municipal,SOCO,5601.5,46227,4294
2020,2830,Calpine Power America LLC,B,Energy,O,CA,Retail Power Marketer,CISO,0,0,0
2020,2830,Calpine Power America LLC,B,Energy,O,ME,Retail Power Marketer,ISNE,0,0,0
2020,2830,Calpine Power America LLC,D,Bundled,O,TX,Retail Power Marketer,ERCO,0,0,0
2020,2849,Central Electric Power Assn - (MS),A,Bundled,O,MS,Cooperative,TVA,47877,439979,30108
2020,2903,Canoochee Electric Member Corp,A,Bundled,O,GA,Cooperative,SOCO,36723.6,296717,21412
2020,2911,"Canadian Valley Elec Coop, Inc",A,Bundled,O,OK,Cooperative,SWPP,35880.1,351717,22877
2020,2960,"Caney Fork Electric Coop, Inc",A,Bundled,O,TN,Cooperative,TVA,43688,382125,27746
2020,2985,"Capital Electric Coop, Inc",A,Bundled,O,ND,Cooperative,SWPP,24313.5,230876,18581
2020,3046,Duke Energy Progress - (NC),A,Bundled,O,NC,Investor Owned,CPLE,1813755.8,15727252,1236396
2020,3046,Duke Energy Progress - (NC),A,Bundled,O,SC,Investor Owned,CPLE,243009.6,2017699,138974
2020,3075,Carroll County - (TN),A,Bundled,O,TN,Municipal,TVA,17841,170220,12150
2020,3081,Carroll Electric Member Corp - (GA),A,Bundled,O,GA,Cooperative,SOCO,82079,677457,49511
2020,3093,Carroll Electric Coop Corp - (AR),A,Bundled,O,AR,Cooperative,SWPP,120059,1243015,86688
2020,3093,Carroll Electric Coop Corp - (AR),A,Bundled,O,MO,Cooperative,SWPP,12265,121985,11472
2020,3107,Carteret-Craven El Member Corp,A,Bundled,O,NC,Cooperative,CPLE,51863.9,447811,37251
2020,3108,City of Cartersville - (GA),A,Bundled,O,GA,Municipal,SOCO,9262.9,82239,6461
2020,3113,City of Carthage - (MO),A,Bundled,O,MO,Municipal,SWPP,8837,76420,6792
2020,3203,Cedar Falls Utilities,A,Bundled,O,IA,Municipal,MISO,16256.3,172296,17212
2020,3205,Cedar-Knox Public Power Dist,A,Bundled,O,NE,Political Subdivision,SWPP,8461,102702,5506
2020,3208,Cedarburg Light & Water Comm,A,Bundled,O,WI,Municipal,MISO,5618.2,47865,5677
2020,3216,City of Celina - (OH),A,Bundled,O,OH,Municipal,PJM,9590,81840,7008
2020,3222,Central Alabama Electric Coop,A,Bundled,O,AL,Cooperative,AEC,79047,586104,42043
2020,3226,"Central Rural Electric Cooperative, Inc",A,Bundled,O,OK,Cooperative,AECI,33078.4,321079,17846
2020,3236,"Central Electric Coop, Inc - (SD)",A,Bundled,O,SD,Cooperative,WACM,14029.3,117647,6386
2020,3240,Central Electric Coop Inc - (OR),A,Bundled,O,OR,Cooperative,BPAT,47550,520518,31588
2020,3245,"Central Florida Elec Coop, Inc",A,Bundled,O,FL,Cooperative,SEC,47703.5,382845,30664
2020,3248,Central Georgia El Member Corp,A,Bundled,O,GA,Cooperative,SOCO,86028,820697,54770
2020,3249,Central Hudson Gas & Elec Corp,A,Bundled,O,NY,Investor Owned,NYIS,312226,1776665,211342
2020,3249,Central Hudson Gas & Elec Corp,C,Delivery,O,NY,Investor Owned,NYIS,52842,437395,52080
2020,3250,Central Electric Membership Corp. - (NC),A,Bundled,O,NC,Cooperative,CPLE,42720,315788,20989
2020,3264,Central Lincoln People's Ut Dt,A,Bundled,O,OR,Political Subdivision,BPAT,43196,433971,34701
2020,3265,Cleco Power LLC,A,Bundled,O,LA,Investor Owned,MISO,402175,3646445,247357
2020,3266,Central Maine Power Co,A,Bundled,O,ME,Investor Owned,ISNE,561478.6,3456941,495573
2020,3266,Central Maine Power Co,C,Delivery,O,ME,Investor Owned,ISNE,39702,442729,61494
2020,3268,Central Missouri Elec Coop Inc,A,Bundled,O,MO,Cooperative,AECI,19222,182511,10696
2020,3273,"Central New Mexico El Coop, Inc",A,Bundled,O,NM,Cooperative,PNM,20901,120654,16385
2020,3282,"Central Texas Elec Coop, Inc",A,Bundled,O,TX,Cooperative,ERCO,50544.8,453094,35784
2020,3287,"Central Valley Elec Coop, Inc",A,Bundled,O,NM,Cooperative,SWPP,6808.6,84186,5890
2020,3291,Central Virginia Electric Coop,A,Bundled,O,VA,Cooperative,PJM,66643,479248,33704
2020,3295,City of Centralia - (WA),A,Bundled,O,WA,Municipal,BPAT,11542.4,116779,8842
2020,3329,Borough of Chambersburg,A,Bundled,O,PA,Municipal,PJM,9417,94659,10315
2020,3355,City of Chanute,A,Bundled,O,KS,Municipal,SWPP,4021,43693,4578
2020,3400,City of Chaska - (MN),A,Bundled,O,MN,Municipal,MISO,11883.8,82541,9534
2020,3408,City of Chattanooga - (TN),A,Bundled,O,GA,Municipal,TVA,14687,136975,9699
2020,3408,City of Chattanooga - (TN),A,Bundled,O,TN,Municipal,TVA,220019,2045571,153354
2020,3413,PUD No 1 of Chelan County,A,Bundled,O,WA,Political Subdivision,CHPD,27122.7,843862,39781
2020,3426,Cherokee Electric Coop,A,Bundled,O,AL,Cooperative,TVA,31146,234348,17914
2020,3436,Cherryland Electric Coop Inc,A,Bundled,O,MI,Cooperative,MISO,39619.6,290340,33470
2020,3461,Cheyenne Light Fuel & Power d/b/a Black,A,Bundled,O,WY,Investor Owned,WACM,42077,279629,38343
2020,3470,Cherokee County Elec Coop Assn,A,Bundled,O,TX,Cooperative,ERCO,29980,281332,19694
2020,3475,City of Chickamauga,A,Bundled,O,GA,Municipal,TVA,1205,10902,830
2020,3477,City of Chicopee - (MA),A,Bundled,O,MA,Municipal,ISNE,25233.3,200407,23470
2020,3478,Cimarron Electric Coop,A,Bundled,O,OK,Cooperative,SWPP,19176,164384,14012
2020,3502,"Choctawhatche Elec Coop, Inc",A,Bundled,O,FL,Cooperative,AEC,80358,707089,48666
2020,3503,"Choptank Electric Cooperative, Inc",A,Bundled,O,MD,Cooperative,PJM,95328.5,661337,49274
2020,3522,Chugach Electric Assn Inc,A,Bundled,O,AK,Cooperative,CEA,111202.1,524523,96362
2020,3527,Choctaw Electric Coop Inc,A,Bundled,O,OK,Cooperative,SWPP,33531.4,258454,19089
2020,3542,Duke Energy Ohio Inc,A,Bundled,O,OH,Investor Owned,PJM,324783.3,2940658,259915
2020,3542,Duke Energy Ohio Inc,C,Delivery,O,OH,Investor Owned,PJM,265093.6,4475396,391975
2020,3597,Citizens Electric Co - (PA),A,Bundled,O,PA,Investor Owned,PJM,9341,86124,5856
2020,3597,Citizens Electric Co - (PA),C,Delivery,O,PA,Investor Owned,PJM,6,216,8
2020,3600,Citizens Electric Corporation - (MO),A,Bundled,O,MO,Cooperative,MISO,41016,293875,24836
2020,3641,"Claiborne Electric Coop, Inc",A,Bundled,O,LA,Cooperative,MISO,27043.8,292577,21382
2020,3644,PUD No 1 of Clallam County,A,Bundled,O,WA,Political Subdivision,BPAT,48960.7,455756,29572
2020,3647,City of Claremore,A,Bundled,O,OK,Municipal,SWPP,15745,110383,11143
2020,3660,PUD No 1 of Clark County - (WA),A,Bundled,O,WA,Political Subdivision,BPAT,229790,2483114,197576
2020,3687,Clark Energy Coop Inc - (KY),A,Bundled,O,KY,Cooperative,PJM,35055,324409,25322
2020,3704,City of Clarksville - (TN),A,Bundled,O,TN,Municipal,TVA,100601,900341,65098
2020,3705,Clarksville Light & Water Co,A,Bundled,O,AR,Municipal,SWPP,3645,41527,3810
2020,3712,Clay County Electric Coop Corp,A,Bundled,O,AR,Cooperative,MISO,14271.5,108567,10544
2020,3712,Clay County Electric Coop Corp,A,Bundled,O,MO,Cooperative,MISO,71.4,534,46
2020,3755,Cleveland Electric Illum Co,A,Bundled,O,OH,Investor Owned,PJM,147577,1241533,168189
2020,3755,Cleveland Electric Illum Co,C,Delivery,O,OH,Investor Owned,PJM,294088.8,4332860,502223
2020,3757,"Clay Electric Cooperative, Inc",A,Bundled,O,FL,Cooperative,SEC,271725.2,2367495,159862
2020,3758,City of Cleveland - (TN),A,Bundled,O,TN,Municipal,TVA,41622,365695,27363
2020,3762,City of Cleveland - (OH),A,Bundled,O,OH,Municipal,PJM,57367,392379,65324
2020,3812,City of Clinton - (TN),A,Bundled,O,TN,Municipal,TVA,41093,361446,25502
2020,3824,Clyde Light & Power,A,Bundled,O,OH,Municipal,PJM,3200,25015,2734
2020,3828,Cloverland Electric Co-op,A,Bundled,O,MI,Cooperative,MISO,37213.2,288707,35559
2020,3841,Coast Electric Power Assn,A,Bundled,O,MS,Cooperative,SOCO,132995,1123121,77443
2020,3843,Coastal Electric Member Corp,A,Bundled,O,GA,Cooperative,SOCO,36924,269638,18215
2020,3855,Columbia Power System,A,Bundled,O,TN,Municipal,TVA,36958,345662,26874
2020,3892,City of Coffeyville - (KS),A,Bundled,O,KS,Municipal,SWPP,5571.9,47249,4937
2020,3915,Coldwater Board of Public Util,A,Bundled,O,MI,Municipal,MISO,5233,44084,5903
2020,3916,Cobb Electric Membership Corp,A,Bundled,O,GA,Cooperative,SOCO,293596.4,2543578,191477
2020,3931,Coles-Moultrie Electric Coop,A,Bundled,O,IL,Cooperative,MISO,17364,117724,8446
2020,3939,City of College Park - (GA),A,Bundled,O,GA,Municipal,SOCO,8696.2,69409,7183
2020,3940,City of College Station - (TX),A,Bundled,O,TX,Municipal,ERCO,59391,459076,40486
2020,3989,City of Colorado Springs - (CO),A,Bundled,O,CO,Municipal,PSCO,197812.6,1615381,202309
2020,3991,CMS Energy Resource Management,B,Energy,O,MI,Retail Power Marketer,MISO,0,0,0
2020,4003,City of Colton - (CA),A,Bundled,O,CA,Municipal,CISO,18841,114844,17129
2020,4041,"Columbia Rural Elec Assn, Inc",A,Bundled,O,OR,Cooperative,BPAT,103.8,855,44
2020,4041,"Columbia Rural Elec Assn, Inc",A,Bundled,O,WA,Cooperative,BPAT,7229.3,55387,3957
2020,4045,City of Columbia - (MO),A,Bundled,O,MO,Municipal,MISO,51753,432809,44367
2020,4063,Co-Mo Electric Coop Inc,A,Bundled,O,MO,Cooperative,AECI,45438,372287,29647
2020,4065,City of Columbus - (OH),A,Bundled,O,OH,Municipal,PJM,9643.3,82784,12407
2020,4068,City of Columbus - (MS),A,Bundled,O,MS,Municipal,TVA,12690,118718,9126
2020,4073,City of Columbus - (WI),A,Bundled,O,WI,Municipal,MISO,2349.2,20079,2445
2020,4100,"Commerce Energy, Inc.",B,Energy,O,CA,Retail Power Marketer,CISO,5492,40784,4883
2020,4100,"Commerce Energy, Inc.",B,Energy,O,DE,Retail Power Marketer,PJM,3719.6,33663,2941
2020,4100,"Commerce Energy, Inc.",B,Energy,O,IL,Retail Power Marketer,PJM,29981.2,361667,37517
2020,4100,"Commerce Energy, Inc.",B,Energy,O,MD,Retail Power Marketer,PJM,17480.4,170871,17236
2020,4100,"Commerce Energy, Inc.",B,Energy,O,MI,Retail Power Marketer,MISO,0,0,0
2020,4100,"Commerce Energy, Inc.",B,Energy,O,NJ,Retail Power Marketer,PJM,2930.6,22346,2415
2020,4100,"Commerce Energy, Inc.",B,Energy,O,OH,Retail Power Marketer,PJM,22870.2,340704,31504
2020,4100,"Commerce Energy, Inc.",B,Energy,O,PA,Retail Power Marketer,PJM,6316,62341,7167
2020,4110,Commonwealth Edison Co,A,Bundled,O,IL,Investor Owned,PJM,2547676.2,19250047,2637056
2020,4110,Commonwealth Edison Co,C,Delivery,O,IL,Investor Owned,PJM,543084.6,8783712,1044873
2020,4146,Concho Valley Elec Coop Inc,A,Bundled,O,TX,Cooperative,ERCO,16772.2,124154,11266
2020,4150,City of Concord - (NC),A,Bundled,O,NC,Municipal,DUK,34780.9,339025,27921
2020,4153,"Concordia Electric Coop, Inc",A,Bundled,O,LA,Cooperative,MISO,13832.7,134661,11849
2020,4160,Callaway Electric Cooperative,A,Bundled,O,MO,Cooperative,AECI,24721.4,173265,12209
2020,4176,Connecticut Light & Power Co,A,Bundled,O,CT,Investor Owned,ISNE,1613562.7,7486798,867089
2020,4176,Connecticut Light & Power Co,C,Delivery,O,CT,Investor Owned,ISNE,397527.5,2568767,282490
2020,4226,Consolidated Edison Co-NY Inc,A,Bundled,O,NY,Investor Owned,NYIS,2904629,11107429,2402283
2020,4226,Consolidated Edison Co-NY Inc,C,Delivery,O,NY,Investor Owned,NYIS,538058,3072034,538931
2020,4237,Consolidated Electric Coop,A,Bundled,O,MO,Cooperative,AECI,13249.6,121427,7528
2020,4247,Consolidated Water Power Co,A,Bundled,O,WI,Investor Owned,MISO,55.4,666,82
2020,4254,Consumers Energy Co,A,Bundled,O,MI,Investor Owned,MISO,2078770.9,13331252,1630424
2020,4254,Consumers Energy Co,C,Delivery,O,MI,Investor Owned,MISO,.,.,.
2020,4262,Cooke County Elec Coop Assn,A,Bundled,O,TX,Cooperative,ERCO,22167,201612,14449
