Year,Utility_Number,Utility_Name,Part,Service_Type,Data_type,State,Ownership,BA_Code,Revenues_Thousand_Dollars,Sales_Megawatthours,Customers_Count
2019,540,BP Energy Company,D,Bundled,O,TX,Retail Power Marketer,ERCO,0,0,0
2019,554,City of Ames - (IA),A,Bundled,O,IA,Municipal,MISO,"19,680.10","169,030","23,943"
2019,560,City of Amherst- (OH),A,Bundled,O,OH,Municipal,PJM,"6,909.00","58,494","5,586"
2019,562,Amicalola Electric Member Corp,A,Bundled,O,GA,Cooperative,SOCO,"74,868.90","666,875","44,909"
2019,571,City of Amory,A,Bundled,O,MS,Municipal,TVA,"4,273.00","40,174","2,881"
2019,577,City of Alcoa Utilities,A,Bundled,O,TN,Municipal,TVA,"42,659.00","391,395","25,859"
2019,588,Anadarko Public Works Authority,A,Bundled,O,OK,Municipal,SWPP,"2,478.00","25,392","1,914"
2019,590,City of Anaheim - (CA),A,Bundled,O,CA,Municipal,CISO,"99,321.00","584,770","102,567"
2019,599,Anchorage Municipal Light and Power,A,Bundled,O,AK,Municipal,AMPL,"26,832.60","115,730","24,721"
2019,604,City of Andalusia,A,Bundled,O,AL,Municipal,AEC,"5,625.00","43,116","3,632"
2019,636,City of Anderson - (IN),A,Bundled,O,IN,Municipal,PJM,"35,145.30","316,543","30,444"
2019,661,Village of Andover - (NY),A,Bundled,O,NY,Municipal,NYIS,194,"4,454",600
2019,669,Village of Angelica - (NY),A,Bundled,O,NY,Municipal,NYIS,407.6,"6,470",644
2019,682,City of Anita - (IA),A,Bundled,O,IA,Municipal,MISO,426.2,"4,912",488
2019,689,Connexus Energy,A,Bundled,O,MN,Cooperative,MISO,"156,758.40","1,166,185","123,966"
2019,690,City of Bardstown - (KY),A,Bundled,O,KY,Municipal,LGEE,"3,884.00","45,559","3,425"
2019,691,City of Anoka,A,Bundled,O,MN,Municipal,MISO,"9,864.00","72,990","10,909"
2019,694,Anza Electric Coop Inc,A,Bundled,O,CA,Cooperative,WALC,"9,305.00","49,819","4,435"
2019,695,City of Ansley - (NE),A,Bundled,O,NE,Municipal,SWPP,366,"2,233",260
2019,700,City of Anthon - (IA),A,Bundled,O,IA,Municipal,SWPP,453,"4,341",312
2019,701,City of Anthony - (KS),A,Bundled,O,KS,Municipal,SWPP,"1,815.00","13,408","1,548"
2019,719,Town of Apex- (NC),A,Bundled,O,NC,Municipal,CPLE,"22,681.10","223,168","20,526"
2019,723,City of Aplington,A,Bundled,O,IA,Municipal,MISO,608,"4,938",482
2019,727,Appalachian Electric Coop,A,Bundled,O,TN,Cooperative,TVA,"71,578.00","617,841","40,466"
2019,733,Appalachian Power Co,A,Bundled,O,VA,Investor Owned,PJM,"679,655.00","6,194,040","453,321"
2019,733,Appalachian Power Co,A,Bundled,O,WV,Investor Owned,PJM,"592,670.00","5,059,375","353,017"
2019,733,Appalachian Power Co,C,Delivery,O,VA,Investor Owned,PJM,0,0,0
2019,737,Aguila Irrigation District,A,Bundled,O,AZ,Political Subdivision,AZPS,.,.,.
2019,750,Arab Electric Coop Inc,A,Bundled,O,AL,Cooperative,TVA,"21,523.00","196,202","12,827"
2019,752,City of Arapahoe - (NE),A,Bundled,O,NE,Municipal,SWPP,798.1,"5,166",538
2019,765,City of Arcadia - (WI),A,Bundled,O,WI,Municipal,MISO,"1,292.40","12,029","1,326"
2019,768,City of Arcanum - (OH),A,Bundled,O,OH,Municipal,PJM,"1,981.00","16,800","1,500"
2019,789,Town of Argos,A,Bundled,O,IN,Municipal,MISO,828.7,"6,445",748
2019,792,City of Argyle - (WI),A,Bundled,O,WI,Municipal,MISO,306.5,"3,691",400
2019,803,Arizona Public Service Co,A,Bundled,O,AZ,Investor Owned,AZPS,"1,793,584.00","13,189,233","1,123,829"
2019,814,Entergy Arkansas LLC,A,Bundled,O,AR,Investor Owned,MISO,"787,794.30","7,996,178","594,093"
2019,814,Entergy Arkansas LLC,A,Bundled,O,TN,Investor Owned,MISO,1.6,17,1
2019,817,Arkansas Valley Elec Coop Corp,A,Bundled,O,AR,Cooperative,SWPP,"81,942.50","774,904","51,385"
2019,817,Arkansas Valley Elec Coop Corp,A,Bundled,O,OK,Cooperative,SWPP,"6,587.80","60,080","4,039"
2019,828,City of Arlington - (MN),A,Bundled,O,MN,Municipal,MISO,886.4,"8,093",948
2019,831,City of Arlington - (SD),A,Bundled,O,SD,Municipal,SWPP,770.3,"6,555",496
2019,832,City of Arma - (KS),A,Bundled,O,KS,Municipal,SWPP,"1,500.00","10,848",780
2019,871,Village of Arnold - (NE),A,Bundled,O,NE,Municipal,SWPP,488,"3,892",340
2019,887,"Arrowhead Electric Coop, Inc",A,Bundled,O,MN,Cooperative,MISO,"6,916.20","46,535","3,856"
2019,902,Town of Ashburnham - (MA),A,Bundled,O,MA,Municipal,ISNE,"2,956.40","21,820","2,852"
2019,906,Town of Ashland,A,Bundled,O,NH,Municipal,ISNE,"1,465.00","9,083","1,368"
2019,907,City of Ashland - (OR),A,Bundled,O,OR,Municipal,PACW,"8,466.00","89,544","10,605"
2019,911,City of Ashland - (KS),A,Bundled,O,KS,Municipal,SWPP,475,"4,477",497
2019,918,City of Aspen- (CO),A,Bundled,O,CO,Municipal,PSCO,"3,342.00","24,246","2,035"
2019,925,"Ashley Chicot Elec Coop, Inc",A,Bundled,O,AR,Cooperative,MISO,"6,435.00","55,849","4,258"
2019,925,"Ashley Chicot Elec Coop, Inc",A,Bundled,O,LA,Cooperative,MISO,189,"1,656",114
2019,942,Atchison-Holt Electric Coop,A,Bundled,O,IA,Cooperative,AECI,"1,378.00","10,054","1,003"
2019,942,Atchison-Holt Electric Coop,A,Bundled,O,MO,Cooperative,AECI,"3,258.00","23,779","1,913"
2019,944,City of Athens - (AL),A,Bundled,O,AL,Municipal,TVA,"67,625.00","668,834","41,017"
2019,947,Athens Utility Board,A,Bundled,O,TN,Municipal,TVA,"16,427.00","159,080","11,038"
2019,963,Atlantic City Electric Co,A,Bundled,O,NJ,Investor Owned,PJM,"622,706.10","3,527,588","440,613"
2019,963,Atlantic City Electric Co,C,Delivery,O,NJ,Investor Owned,PJM,"37,114.00","438,653","52,403"
2019,965,Atlantic Municipal Utilities,A,Bundled,O,IA,Municipal,MISO,"3,539.90","41,972","3,822"
2019,970,Homefield Energy,B,Energy,O,IL,Retail Power Marketer,PJM,0,0,0
2019,970,Homefield Energy,B,Energy,O,IL,Retail Power Marketer,MISO,"228,695.10","4,082,340","409,001"
2019,989,City of Attica - (KS),A,Bundled,O,KS,Municipal,SWPP,350.9,"3,121",388
2019,993,Auburn Board of Public Works,A,Bundled,O,NE,Municipal,SWPP,"2,420.00","26,101","1,849"
2019,994,City of Auburn - (IN),A,Bundled,O,IN,Municipal,PJM,"5,793.70","65,382","6,533"
2019,995,City of Auburn - (IA),A,Bundled,O,IA,Municipal,MISO,161.9,"1,453",140
2019,998,City of Augusta - (KS),A,Bundled,O,KS,Municipal,SWPP,"5,127.30","37,496","3,888"
2019,1000,City of Augusta - (AR),A,Bundled,O,AR,Municipal,MISO,914,"8,161",776
2019,1002,City of Aurelia - (IA),A,Bundled,O,IA,Municipal,MISO,456,"4,800",439
2019,1004,City of Aurora - (SD),A,Bundled,O,SD,Municipal,SWPP,477.1,"4,525",451
2019,1009,City of Austin - (MN),A,Bundled,O,MN,Municipal,MISO,"10,588.90","76,323","10,558"
2019,1015,Austin Energy,A,Bundled,O,TX,Municipal,ERCO,"509,935.70","4,702,443","446,898"
2019,1024,City of Ava - (MO),A,Bundled,O,MO,Municipal,AECI,"1,397.00","11,504","1,175"
2019,1028,Town of Avilla - (IN),A,Bundled,O,IN,Municipal,PJM,977,"9,384","1,022"
2019,1033,City of Axtell - (KS),A,Bundled,O,KS,Municipal,SWPP,212,"1,965",189
2019,1036,Town of Ayden - (NC),A,Bundled,O,NC,Municipal,CPLE,"5,793.00","50,455","3,633"
2019,1046,City of Aztec - (NM),A,Bundled,O,NM,Municipal,WACM,"2,114.00","15,932","2,655"
2019,1050,City of Azusa,A,Bundled,O,CA,Municipal,CISO,"11,646.00","87,350","14,106"
2019,1062,BARC Electric Coop Inc,A,Bundled,O,VA,Cooperative,PJM,"18,310.00","127,797","12,010"
2019,1080,City of Badger - (SD),A,Bundled,O,SD,Municipal,MISO,92.5,"1,191",79
2019,1101,Bagley Public Utilities Comm,A,Bundled,O,MN,Municipal,MISO,725.4,"5,763",562
2019,1119,Town of Bainbridge - (IN),A,Bundled,O,IN,Municipal,MISO,374.5,"3,340",322
2019,1148,City of Baldwin City- (KS),A,Bundled,O,KS,Municipal,SWPP,"2,463.00","17,158","1,758"
2019,1149,Baldwin County El Member Corp,A,Bundled,O,AL,Cooperative,AEC,"115,056.00","977,611","71,372"
2019,1167,Baltimore Gas & Electric Co,A,Bundled,O,MD,Investor Owned,PJM,"1,177,594.20","9,612,034","894,919"
2019,1167,Baltimore Gas & Electric Co,C,Delivery,O,MD,Investor Owned,PJM,"151,833.50","3,100,521","277,887"
2019,1169,Bailey County Elec Coop Assn,A,Bundled,O,TX,Cooperative,SWPP,"2,782.60","26,096","3,371"
2019,1170,Bamberg Board of Public Works,A,Bundled,O,SC,Municipal,SC,"2,398.00","19,383","1,420"
2019,1172,Bancroft Municipal Utilities,A,Bundled,O,IA,Municipal,MISO,397,"5,450",389
2019,1175,"Bandera Electric Coop, Inc",A,Bundled,O,TX,Cooperative,ERCO,"51,262.70","453,281","31,539"
2019,1176,City of Bandon - (OR),A,Bundled,O,OR,Municipal,BPAT,"3,302.30","37,353","3,359"
2019,1179,Versant Power,A,Bundled,O,ME,Investor Owned,NBSO,"29,769.90","192,531","28,725"
2019,1179,Versant Power,A,Bundled,O,ME,Investor Owned,ISNE,"118,971.90","578,915","96,962"
2019,1179,Versant Power,C,Delivery,O,ME,Investor Owned,NBSO,6.8,96,17
2019,1179,Versant Power,C,Delivery,O,ME,Investor Owned,ISNE,"5,182.10","49,657","7,930"
2019,1181,Village of Bangor - (WI),A,Bundled,O,WI,Municipal,MISO,"1,469.70","12,276","1,499"
2019,1192,City of Banning - (CA),A,Bundled,O,CA,Municipal,CISO,"12,598.00","66,456","10,864"
2019,1196,Village of Baraga - (MI),A,Bundled,O,MI,Municipal,MISO,362,"2,740",527
2019,1201,Barbourville Utility Comm,A,Bundled,O,KY,Municipal,LGEE,"3,664.80","38,938","3,418"
2019,1205,City of Bardwell - (KY),A,Bundled,O,KY,Municipal,LGEE,139.4,"1,394",397
2019,1208,Town of Bargersville - (IN),A,Bundled,O,IN,Municipal,MISO,"4,027.00","37,585","3,175"
2019,1232,City of Barnesville - (GA),A,Bundled,O,GA,Municipal,SOCO,"3,146.00","27,688","2,522"
2019,1233,City of Barnesville - (MN),A,Bundled,O,MN,Municipal,MISO,"1,578.30","17,041","1,396"
2019,1251,Barron Electric Coop,A,Bundled,O,WI,Cooperative,MISO,"27,223.00","200,524","18,470"
2019,1273,"Bartlett Electric Coop, Inc",A,Bundled,O,TX,Cooperative,ERCO,"17,854.40","165,467","8,915"
2019,1276,"Barrow Utils & Elec Coop, Inc",A,Bundled,O,AK,Cooperative,NA,"1,689.60","10,909","1,540"
2019,1278,City of Barron - (WI),A,Bundled,O,WI,Municipal,MISO,"1,519.30","14,781","1,500"
2019,1279,Barry Electric Coop,A,Bundled,O,MO,Cooperative,AECI,"14,385.80","115,642","8,333"
2019,1283,Bartholomew County Rural E M C,A,Bundled,O,IN,Cooperative,MISO,"22,109.00","159,630","11,001"
2019,1299,"Barton Village, Inc",A,Bundled,O,VT,Municipal,ISNE,"1,993.30","10,099","1,958"
2019,1300,City of Bartow - (FL),A,Bundled,O,FL,Municipal,FPC,"15,278.10","146,477","10,662"
2019,1301,"Barton County Elec Coop, Inc",A,Bundled,O,MO,Cooperative,AECI,"11,674.00","84,721","5,905"
2019,1307,Basin Electric Power Coop,A,Bundled,O,ND,Cooperative,SWPP,.,.,.
2019,1307,Basin Electric Power Coop,A,Bundled,O,WY,Cooperative,WACM,.,.,.
2019,1324,City of Bastrop - (TX),A,Bundled,O,TX,Municipal,ERCO,"2,738.00","26,673","2,109"
2019,1325,City of Batavia - (IL),A,Bundled,O,IL,Municipal,PJM,"12,296.00","87,346","9,722"
2019,1326,Village of Bartley - (NE),A,Bundled,O,NE,Municipal,SWPP,220,"1,598",170
2019,1343,Bath Electric Gas & Water,A,Bundled,O,NY,Municipal,NYIS,"2,780.00","46,868","3,795"
2019,1346,City of Battle Creek- (NE),A,Bundled,O,NE,Municipal,SWPP,697.2,"6,511",488
2019,1353,City of Baudette - (MN),A,Bundled,O,MN,Municipal,MISO,592.3,"4,760",576
2019,1366,City of Bay City - (MI),A,Bundled,O,MI,Municipal,MISO,"16,700.00","128,017","17,909"
2019,1367,"Bayfield Electric Coop, Inc",A,Bundled,O,MI,Cooperative,MISO,53,174,69
2019,1367,"Bayfield Electric Coop, Inc",A,Bundled,O,WI,Cooperative,MISO,"12,775.50","69,583","8,971"
2019,1374,City of Bayard - (NE),A,Bundled,O,NE,Municipal,WACM,743,"5,014",489
2019,1386,Village of Beach City - (OH),A,Bundled,O,OH,Municipal,PJM,"1,019.00","6,406",739
2019,1387,City of Benham,A,Bundled,O,KY,Municipal,LGEE,480.1,"3,838",243
2019,1417,"Beartooth Electric Coop, Inc",A,Bundled,O,MT,Cooperative,NWMT,"6,647.90","51,300","5,257"
2019,1417,"Beartooth Electric Coop, Inc",A,Bundled,O,WY,Cooperative,NWMT,594.5,"4,864",407
2019,1427,City of Beatrice - (NE),A,Bundled,O,NE,Municipal,SWPP,"6,835.00","71,505","5,815"
2019,1434,Beaver City Corporation,A,Bundled,O,UT,Municipal,PACE,"1,048.60","12,544","1,418"
2019,1435,City of Beaver City - (NE),A,Bundled,O,NE,Municipal,SWPP,742,"4,908",271
2019,1456,Town of Bedford - (VA),A,Bundled,O,VA,Municipal,PJM,"10,618.50","84,330","5,780"
2019,1458,"Beauregard Electric Coop, Inc",A,Bundled,O,LA,Cooperative,MISO,"67,841.00","621,231","39,571"
2019,1494,Town of Belhaven - (NC),A,Bundled,O,NC,Municipal,CPLE,"1,238.00","9,088",907
2019,1512,City of Belleville - (KS),A,Bundled,O,KS,Municipal,SWPP,"1,302.00","8,290","1,138"
2019,1515,City of Bellevue - (IA),A,Bundled,O,IA,Municipal,MISO,"1,147.00","11,084","1,564"
2019,1519,City of Bellville - (TX),A,Bundled,O,TX,Municipal,ERCO,"2,880.00","25,743","1,998"
2019,1522,Village of Belmont - (WI),A,Bundled,O,WI,Municipal,MISO,388.9,"4,005",465
2019,1523,Town of Belmont - (MA),A,Bundled,O,MA,Municipal,ISNE,"14,317.60","68,403","10,811"
2019,1525,City of Beloit - (KS),A,Bundled,O,KS,Municipal,SWPP,"1,883.00","15,752","1,801"
2019,1529,"Beltrami Electric Coop, Inc",A,Bundled,O,MN,Cooperative,MISO,"39,971.00","294,904","19,701"
2019,1554,City of Benkelman - (NE),A,Bundled,O,NE,Municipal,SWPP,503,"4,538",525
2019,1566,City of Bennettsville - (SC),A,Bundled,O,SC,Municipal,SC,"5,944.00","45,603","3,859"
2019,1571,Town of Benson - (NC),A,Bundled,O,NC,Municipal,CPLE,"2,450.20","17,726","1,564"
2019,1573,City of Benson - (MN),A,Bundled,O,MN,Municipal,MISO,"1,418.50","15,393","1,515"
2019,1578,Benton County,A,Bundled,O,TN,Municipal,TVA,"15,005.00","116,970","9,087"
2019,1579,PUD No 1 of Benton County,A,Bundled,O,WA,Political Subdivision,BPAT,"64,057.00","752,077","47,173"
2019,1581,City of Benton - (AR),A,Bundled,O,AR,Municipal,MISO,"15,433.80","148,739","12,206"
2019,1582,City of Benton - (KY),A,Bundled,O,KY,Municipal,TVA,"2,913.00","23,806","1,806"
2019,1585,Village of Benton - (WI),A,Bundled,O,WI,Municipal,MISO,447,"3,633",448
2019,1586,City of Bentonville - (AR),A,Bundled,O,AR,Municipal,SWPP,"29,387.00","250,655","21,641"
2019,1591,"Big Country Electric Coop, Inc",A,Bundled,O,TX,Cooperative,ERCO,"10,034.00","85,013","8,823"
2019,1601,City of Beresford,A,Bundled,O,SD,Municipal,SWPP,"1,353.00","9,837",958
2019,1604,Village of Bergen - (NY),A,Bundled,O,NY,Municipal,NYIS,576,"7,436",563
2019,1611,"Messer Energy Services, Inc.",B,Energy,O,DE,Retail Power Marketer,PJM,0,0,0
2019,1611,"Messer Energy Services, Inc.",B,Energy,O,IL,Retail Power Marketer,MISO,0,0,0
2019,1611,"Messer Energy Services, Inc.",B,Energy,O,MA,Retail Power Marketer,ISNE,0,0,0
2019,1611,"Messer Energy Services, Inc.",B,Energy,O,ME,Retail Power Marketer,ISNE,0,0,0
2019,1611,"Messer Energy Services, Inc.",B,Energy,O,NJ,Retail Power Marketer,PJM,0,0,0
2019,1611,"Messer Energy Services, Inc.",B,Energy,O,NY,Retail Power Marketer,NYIS,0,0,0
2019,1611,"Messer Energy Services, Inc.",B,Energy,O,OH,Retail Power Marketer,PJM,0,0,0
2019,1611,"Messer Energy Services, Inc.",B,Energy,O,PA,Retail Power Marketer,PJM,0,0,0
2019,1613,Berkeley Electric Coop Inc,A,Bundled,O,SC,Cooperative,SC,"180,712.00","1,356,540","92,232"
2019,1615,Town of Berlin - (MD),A,Bundled,O,MD,Municipal,PJM,"3,199.60","26,962","2,132"
2019,1618,Borough of Berlin - (PA),A,Bundled,O,PA,Municipal,PJM,958.5,"9,767","1,063"
2019,1625,Benton Rural Electric Assn,A,Bundled,O,WA,Cooperative,BPAT,"19,054.00","220,768","11,748"
2019,1640,City of Bessemer Utilities,A,Bundled,O,AL,Municipal,TVA,"12,947.00","118,972","9,361"
2019,1647,City of Bethany - (MO),A,Bundled,O,MO,Municipal,SPA,"1,651.00","14,248","1,521"
2019,1648,Village of Bethany - (IL),A,Bundled,O,IL,Municipal,MISO,675,"6,000",615
2019,1650,Village of Bethel - (OH),A,Bundled,O,OH,Municipal,PJM,"1,697.40","15,958","1,419"
2019,1671,Big Flat Electric Coop Inc,A,Bundled,O,MT,Cooperative,NWMT,"2,563.70","20,859","1,786"
2019,1675,Big Horn Rural Electric Co,A,Bundled,O,MT,Cooperative,WACM,44,258,35
2019,1675,Big Horn Rural Electric Co,A,Bundled,O,WY,Cooperative,WACM,"4,486.00","30,600","3,003"
2019,1677,Village of Bloomdale - (OH),A,Bundled,O,OH,Municipal,PJM,404,"2,731",293
2019,1683,"Big Horn County Elec Coop, Inc",A,Bundled,O,MT,Cooperative,BPAT,"4,562.90","38,463","3,074"
2019,1683,"Big Horn County Elec Coop, Inc",A,Bundled,O,WY,Cooperative,BPAT,443.5,"3,855",271
2019,1698,City of Big Stone City - (SD),A,Bundled,O,SD,Municipal,MISO,417,"3,487",339
2019,1702,City of Biggs - (CA),A,Bundled,O,CA,Municipal,CISO,890,"5,052",720
2019,1708,Big Sandy Rural Elec Coop Corp,A,Bundled,O,KY,Cooperative,PJM,"18,515.00","161,822","11,705"
2019,1723,"Big Bend Electric Coop, Inc",A,Bundled,O,WA,Cooperative,BPAT,"8,805.80","113,861","5,109"
2019,1726,City of Blue Mound - (KS),A,Bundled,O,KS,Municipal,SWPP,199.2,"1,576",145
2019,1736,Blachly-Lane County Coop El Assn,A,Bundled,O,OR,Cooperative,BPAT,"6,914.00","51,044","3,245"
2019,1738,Bonneville Power Administration,A,Bundled,O,OR,Federal,BPAT,.,.,.
2019,1738,Bonneville Power Administration,A,Bundled,O,WA,Federal,BPAT,.,.,.
2019,1763,"Black River Electric Coop, Inc - (SC)",A,Bundled,O,SC,Cooperative,SC,"55,766.40","467,604","28,667"
2019,1764,Black Diamond Power Co,A,Bundled,O,WV,Investor Owned,PJM,"4,652.00","36,317","3,472"
2019,1765,Village of Black Earth - (WI),A,Bundled,O,WI,Municipal,MISO,"1,230.00","9,539","1,228"
2019,1769,"Black Hills Electric Coop, Inc",A,Bundled,O,SD,Cooperative,SWPP,"16,399.10","118,431","8,332"
2019,1775,Black River Electric Coop - (MO),A,Bundled,O,MO,Cooperative,AECI,"31,646.00","296,731","20,593"
2019,1776,City of Black River Falls,A,Bundled,O,WI,Municipal,MISO,"2,361.70","19,467","2,224"
2019,1779,Town of Basin - (WY),A,Bundled,O,WY,Municipal,PACE,606.4,"3,704",585
2019,1780,Black Warrior Elec Member Corp,A,Bundled,O,AL,Cooperative,SOCO,"29,842.20","272,864","20,080"
2019,1795,Town of Blackstone - (VA),A,Bundled,O,VA,Municipal,PJM,"2,354.00","21,114","1,749"
2019,1800,City of Blackwell - (OK),A,Bundled,O,OK,Municipal,SWPP,"3,768.60","26,764","2,842"
